name,description,country,sector,logo,websummit,linkedin,facebook,crunchbase,website,twitter,instagram,angellist
hireme,hireme is an online platform giving companies access to an anonymized talent pool of permanent & temporary staff qualified by market experts,Belgium,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/425d9c8770fd47b39c4784aa8ac48afc91965cfa.png?1571042389,['2019'],https://www.linkedin.com/company/hireme-freelance,https://www.facebook.com/hiremefreelance,,https://www.hireme.io/,https://twitter.com/hireme_info,https://instagram.com/hireme.io,
HireRing,The one-stop staffing platform connecting employers with agencies,Belgium,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/34c81a13af0bbb4cbb24cbd0f17bbba04a5141db.png?1565871195,['2019'],https://www.linkedin.com/company/hirering,https://www.facebook.com/hirering.eu,,https://www.hirering.eu/,https://twitter.com/hire_ring,,
hokify,hokify is the marketplace for chat-based mobile recruiting with over 350K monthly active jobseekers and 25K registered companies in DACH.,Austria,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/c326730997aad100eee64b24033ba26d167f8a4b.png?1567685934,['2019'],https://www.linkedin.com/company/jobswipr,https://www.facebook.com/hokify.at/,,https://hokify.com/,https://twitter.com/hokify,,https://angel.co/hokify
"HoloAsh, Inc.",AI friend who encourages you to be positive,Japan,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/bbbe0f24014e6e56db17f540f9e94c6177ee790f.png?1551294777,['2019'],https://www.linkedin.com/company/14430093,,https://www.crunchbase.com/organization/holoash-inc,https://holoash.com/,,,
Howamigoing,"A beautiful platform taking the stress out of employee appraisals, enabling people to feel good about feedback and achieve personal growth.",United Kingdom,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a2032820565513fd30526b60d8e3a4dffaf5743b.png?1565717211,['2019'],https://www.linkedin.com/company/howamigoing,,https://www.crunchbase.com/organization/howamigoing,https://howamigoing.com/,https://twitter.com/howamigoing,,https://angel.co/company/howamigoing
HUGO.legal,AI powered platform of Lawyers. Disrupting the legal industry by redesigning the marketplace.Combining AI with the power of sharing…,Estonia,Legal & consultancy,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/89603e030e79eab89b9429c28cf538d03dabf1e5.png?1565879942,['2019'],https://www.linkedin.com/company/hugolegalai,https://www.facebook.com/hugolegalai/?ref=br_rs,https://www.crunchbase.com/organization/hugo-legal,https://hugo.legal/,https://twitter.com/hugolegalai,,https://angel.co/company/hugo-legal
Hybrid Energy Storage Solutions S.L. (HESStec),HESStec is a technology provider of hybrid energy storage solutions (SHAD®) and energy management platforms (InMS) based on advanced…,Spain,"Environment, energy & clean tech",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/ba1e1e6f85e61a201bdeef3b9bf3f68079d1d015.png?1571135887,['2019'],https://www.linkedin.com/company/hess-solutions,,https://www.crunchbase.com/organization/hybrid-energy-storage-solutions-ltd,https://hesstec.net/,https://twitter.com/HESS_Solutions,,
Hydrogen,Hydrogen is the global fintech acceleration platform. Use our APIs and libraries to reduce costs and time to market by 80% or more!,United States,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/15196159cb525f158c81103d8adea9ee12014090.png?1568751068,['2019'],https://www.linkedin.com/company/hydrogenplatform,https://www.facebook.com/hydrogenplatform,https://www.crunchbase.com/organization/hydrogen,https://www.hydrogenplatform.com/,https://twitter.com/HydrogenAPI,https://instagram.com/hydrogenplatform,https://angel.co/company/hydrogen-3
Hypatos GmbH,"Cognitive process automation for document understanding, processing and validation to make backoffice tasks more efficient.",Germany,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/6963ca281fb5f2e75310d5f4b90f03039edbe7e9.png?1570795936,['2019'],,,,https://hypatos.ai/,,,
Hytchers,"Sustainable deliveries, with an advanced driver-matching algorithm using traffic flows from a wide community of drivers to deliver packages.",Belgium,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/e158a168fb33695bb7313a664e4959ef57cb4f9f.png?1564995936,['2019'],https://www.linkedin.com/company/hytchers,https://www.facebook.com/hytchers,https://www.crunchbase.com/organization/hytchers,http://www.hytchers.com/,https://twitter.com/hytchers_app?lang=en,,https://angel.co/company/hytchers_app
iagree AI,"AI helping you understand those ""unreadable"" Terms & Conditions !",Canada,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/7ca64bac7a7815dc0c2ae894d6009d0d2e6398d4.png?1570635256,['2019'],https://www.linkedin.com/company/iagree-ai,https://www.facebook.com/iagreeai,,http://www.iagree.ai/,https://twitter.com/IagreeA,,
IAMRUNBOX,Stockholm based e-commerce startup disrupting the backpacks market. We design backpacks & packing solutions for active urbans.,Sweden,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4ac392a97b99b459945cdca5594f212d8c19dec3.png?1571228927,['2019'],https://www.linkedin.com/company/iamrunbox,https://www.facebook.com/iamrunbox,,https://iamrunbox.com/,https://twitter.com/IAMRUNBOX,https://instagram.com/iamrunbox,
idChess,Make sport experience better! Machine learning technologies help players to digitize chess and other games to achieve better results,Russia,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d55801ae9b1b0fe1843027eaa60168253753ec37.png?1569258442,['2019'],,https://www.facebook.com/idchess,,https://idchess.com/,,,
Idea Hunt,We make online meetings more productive and engaging. Our solution works with any web conferencing software.,Sweden,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/74288eb399db4a168e3fecd9532c4e923701c953.png?1538052405,['2019'],https://www.linkedin.com/company/idea-hunt,https://www.facebook.com/ideahuntapp,,https://ideahunt.io/,https://twitter.com/ideahuntapp,,
IDO TECHNOLOGY,Design and create iot solutions,Portugal,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/78d9597e9c6309c2d93f2258f20c9731d0014c11.png?1571138980,['2019'],https://www.linkedin.com/company/ido-tech,https://www.facebook.com/IDO.lda,,https://www.i-do.pt/,,,
Ignilife,Integrated SaaS platform enabling plans and employers to create a wellness culture among their population.,France,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/1cdbd4642d46fdc87f72faff88f9ea9554337bba.png?1566397056,['2019'],https://www.linkedin.com/company/ignilife,,https://www.crunchbase.com/organization/ignilife,https://www.ignilife.com/,https://twitter.com/ignilife,,
iGrant.io,"iGrant.io is a platform for personal data exchange across organizations, monetizing data assets while complying with data regulations.",Sweden,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d9b0c2410da1a2c5bbf86fa9d875ef343734553e.png?1534421570,['2019'],https://www.linkedin.com/company/igrantio,https://www.facebook.com/igrantio,https://www.crunchbase.com/organization/igrant-io,https://igrant.io/,https://twitter.com/igrantIo,,https://angel.co/company/igrant-io
Ikbenfrits.nl,Online mortgage broker,Netherlands,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/357b2ac0078647ec9d2e2f21bc43eaab95f5114c.png?1568794287,['2019'],https://www.linkedin.com/company/ikbenfrits,https://www.facebook.com/ikbenfritsNL,https://www.crunchbase.com/organization/ikbenfrits-nl,https://www.ikbenfrits.nl/,https://twitter.com/IkbenfritsNL,,
Illuminoo,"Great Ambitions? Our NOOMI technology provides a deep, secure and mobile-friendly way to learn from personal experiences!",Netherlands,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/bea4edc6d90569db16e369f163e61af9b41e740a.png?1503135909,['2019'],https://www.linkedin.com/company/illuminoo,https://www.facebook.com/illuminoo/,,https://illuminoo.com/,https://twitter.com/noomi4all,,https://angel.co/company/illuminoo
IMBURSE,Maximize customer engagement and business performance through our Payment-as-a-Service platform,Switzerland,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d390ecfba7078eab1f61dd24f521cbf89e309502.png?1526891466,['2019'],https://www.linkedin.com/company/imburse,,https://www.crunchbase.com/organization/imburse-payments,https://www.imbursepayments.com/,https://twitter.com/ImburseAG,,https://angel.co/imburse
Impossible Diamond,Diamonds from thin air.,United States,"Environment, energy & clean tech",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a50c8b7481b7d8f6fc4090b6f3d56e0177ea2bae.png?1571415913,['2019'],https://www.linkedin.com/company/impossible-diamond,,,https://impossiblediamond.com/,,,https://angel.co/company/impossiblediamond
INFOTECH - Digital twin,This digital twin solution integrates and analyses our or 3rd party IoT technologies into single 3D real-time visualization platform.,Slovakia,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/e72ed72c1b3602c3b2075267a4ce9c5fced7e191.png?1565697210,['2019'],,,,https://rtls.solutions/,,,
InoCrowd,An AI and Block Chain platform that finds innovative solutions for organizations conecting them with researchers around the…,Portugal,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/2c6989e490df9488101a5b70deb44b19c4dd1797.png?1570741308,['2019'],https://www.linkedin.com/company/1785943/,https://www.facebook.com/InoCrowd/,,https://www.inocrowd.com/,https://twitter.com/inocrowd,,
Insider Navigation,The Most Advanced Augmented Reality Navigation Solution & AR-Platform. Optimizing Business Processes based on Position & Pose!,Austria,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/1f18fc5641b1d6a72c31c2b0b7e9085fac9557e8.png?1570521219,['2019'],https://www.linkedin.com/company/ins-insider-navigation-systems-gmbh,https://www.facebook.com/insidernavigation,,https://www.insidernavigation.com/,https://twitter.com/InsiderNavigat1,,
Inspector Cloud,AI-powered Saas for shelf audits,Russia,AI & machine learning,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/a39067499fdfbafda109fa461887b8bb866b157e.png?1538552676,['2019'],,,,http://www.inspector-cloud.com/,https://twitter.com/inspectorcloud,,
Intelisale,"Omnichannel sales platform which increases field sales, telesales, and eCommerce productivity for leading B2B companies.",Serbia,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/eac2dba50fa9ce3cc66490f42e13ca3a6845739e.png?1565373581,['2019'],https://www.linkedin.com/company/intelisale,https://www.facebook.com/Intelisale,https://www.crunchbase.com/organization/intelisale,https://www.intelisale.com/,https://twitter.com/Intelisale,,https://angel.co/company/intelisale-1
intellify,"The easiest way to white-label & share analytical insights with anyone! Supporting QuickBooks, Xero, e-conomic, Dinero, Power BI & more",Denmark,Big data & analytics,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/0ea527216b8a7bf40adfbd41869367a7685c68da.png?1536695877,['2019'],https://www.linkedin.com/company/intellify,https://www.facebook.com/intellifycloud,,https://intellify.dk/,https://twitter.com/intellifycloud,,
InvestSuite,We help financial institutions modernize their wealth management offering with our suite of white-label digital investment solutions,Belgium,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/280212af793bce97cb0be2931701e6994ed9c7b9.png?1571261676,['2019'],https://www.linkedin.com/company/investsuite,,,https://www.investsuite.com/,https://twitter.com/investsuite,,
Invineo,"Invineo is the brand-new wine-by-the glass solution that preserves, chills, controls and serves every glass of wine with precision.",Belgium,Travel & hospitality,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/8d4237747be0336821163100c309099de1339457.png?1569337244,['2019'],https://www.linkedin.com/company/invineo,https://www.facebook.com/invineo,,http://www.invineo.com/,https://twitter.com/invineo,https://instagram.com/invineo.wine,
IOTHINK SOLUTIONS,IOTHINK SOLUTIONS is a company specializing in IoT solutions. We offer the complete suite of tools KHEIRON IoT Suite.,France,Hardware & IoT,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4d881450a777398bb65c250fd2a1e957ff058ea9.png?1565168542,['2019'],https://www.linkedin.com/company/iothink-solutions,https://www.facebook.com/iothinksolutions,,http://www.iothink-solutions.com/,https://twitter.com/IoThinkOfficial,,
itinari,"A Travel Tech startup, itinari is the emerging platform for travelers looking for the best kept spots and hidden gems around the world.",Belgium,Travel & hospitality,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/ca2bdea670e6b251ab1614321ae311779f74526c.png?1564734172,['2019'],https://www.linkedin.com/company/itinari,https://www.facebook.com/itinari.travel,https://www.crunchbase.com/organization/itinari,https://www.itinari.com/,https://twitter.com/itinaritravel,,https://angel.co/company/itinari
iWE,"We build applications that process and digitize all complex activities, centralize, secure and share data with customers and partners.",France,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/0edeef8dc1ecce13c1a21785a0046c786e58cb49.png?1565698938,['2019'],,https://www.facebook.com/iwecloud,https://www.crunchbase.com/organization/iwe-2,http://i-we.io/,https://twitter.com/iWE_io,,
